StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,ClubParticipation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
7763,29,F,Married,95.49,976.9,Business,1,Block,Full-time,False,False,Unpaid,1.91,1,False,Low,56,533,Unemployed,1
7764,27,F,Married,84.97,1244.76,Arts,3,Conventional,Part-time,True,False,Paid,1.32,3,True,Low,76,664,Unemployed,0
7765,22,F,Married,99.1,924.52,Sciences,2,Block,Full-time,False,False,Paid,3.7,7,True,High,47,155,Employed,1
7766,18,M,Single,64.01,1263.83,Engineering,5,Conventional,Part-time,False,False,Unpaid,3.7,9,True,Medium,1,736,Self-employed,0
7767,29,F,Divorced,77.57,1281.9,Arts,3,Block,Full-time,True,True,Unpaid,3.04,0,True,Low,85,468,Employed,0
7768,26,F,Married,99.09,1134.72,Business,2,Conventional,Full-time,False,True,Unpaid,3.98,5,True,Low,33,83,Employed,0
7769,29,F,Divorced,75.18,1106.2,Sciences,3,Conventional,Full-time,False,False,Unpaid,2.74,0,False,Low,53,148,Unemployed,1
7770,22,M,Divorced,89.58,996.37,Sciences,3,Conventional,Part-time,False,False,Paid,1.6,8,False,Medium,51,436,Unemployed,0
7771,23,F,Married,61.22,1064.74,Arts,5,Block,Full-time,True,True,Unpaid,3.65,4,True,Low,11,438,Self-employed,0
7772,21,M,Single,87.79,1198.68,Arts,4,Block,Full-time,True,False,Paid,1.63,2,True,Medium,54,265,Self-employed,0
7773,23,F,Married,97.39,998.13,Arts,3,Conventional,Full-time,True,True,Unpaid,1.8,0,True,High,68,447,Unemployed,1
7774,29,F,Married,75.31,1426.27,Engineering,5,Conventional,Part-time,True,False,Paid,2.98,3,False,Medium,45,797,Self-employed,1
7775,25,M,Single,60.85,1367.23,Sciences,1,Conventional,Part-time,False,True,Unpaid,1.39,9,False,Low,32,850,Self-employed,0
7776,20,M,Divorced,61.12,1015.44,Engineering,2,Block,Full-time,False,True,Paid,2.83,5,True,High,85,79,Unemployed,1
7777,22,F,Single,95.68,877.95,Sciences,5,Conventional,Full-time,True,True,Unpaid,1.91,7,True,Low,27,426,Self-employed,1
7778,19,F,Single,88.9,800.14,Engineering,4,Block,Full-time,False,False,Unpaid,2.88,8,False,Medium,10,315,Unemployed,0
7779,19,F,Married,64.27,1277.38,Arts,5,Conventional,Part-time,False,False,Paid,3.39,3,False,High,54,34,Unemployed,0
7780,24,M,Single,62.18,969.09,Business,5,Block,Full-time,False,True,Paid,2.18,4,True,High,36,287,Employed,1
7781,27,M,Single,92.19,810.07,Arts,1,Conventional,Full-time,True,True,Paid,1.99,7,True,Medium,22,240,Employed,1
7782,27,F,Single,92.39,1087.27,Engineering,2,Block,Part-time,False,True,Unpaid,1.99,2,True,High,99,336,Employed,0
7783,28,F,Divorced,64.82,1569.6,Arts,2,Block,Part-time,True,False,Paid,2.07,3,True,Medium,74,846,Self-employed,0
7784,27,M,Divorced,72.06,1351.95,Sciences,4,Conventional,Full-time,True,True,Unpaid,3.35,9,False,High,38,997,Unemployed,0
7785,23,M,Married,91.2,1486.21,Engineering,2,Conventional,Full-time,False,True,Paid,2.29,5,True,Low,86,613,Unemployed,1
7786,21,F,Married,81.02,915.79,Arts,1,Conventional,Part-time,False,False,Unpaid,3.14,4,True,High,76,368,Unemployed,0
7787,22,M,Divorced,98.26,858.63,Arts,4,Conventional,Full-time,False,True,Paid,3.22,7,True,Medium,86,880,Self-employed,1
7788,18,F,Single,79.24,809.22,Business,1,Conventional,Part-time,False,False,Paid,2.6,9,True,High,56,947,Self-employed,1
7789,24,M,Married,87.08,1564.53,Business,1,Block,Part-time,False,True,Paid,2.37,1,False,Medium,77,377,Unemployed,1
7790,25,F,Married,80.39,1040.16,Arts,5,Block,Part-time,True,False,Paid,2.14,8,True,Medium,96,614,Unemployed,0
7791,26,F,Single,97.72,1167.6,Sciences,5,Block,Full-time,True,True,Unpaid,2.97,0,True,Low,16,537,Employed,1
7792,25,F,Single,75.95,1115.62,Sciences,5,Conventional,Full-time,False,False,Unpaid,2.54,1,True,Medium,14,407,Employed,0
7793,22,M,Single,69.19,1384.37,Sciences,3,Block,Full-time,True,False,Unpaid,1.88,7,True,Medium,70,898,Self-employed,0
7794,20,F,Single,73.07,1047.97,Arts,1,Conventional,Part-time,True,False,Unpaid,2.6,7,False,Medium,37,378,Unemployed,0
7795,27,F,Single,94.11,1228.36,Business,2,Block,Full-time,True,False,Paid,2.97,7,True,Medium,93,912,Self-employed,0
7796,28,M,Divorced,79.92,1596.47,Arts,4,Block,Part-time,False,True,Unpaid,2.63,1,False,Low,27,395,Unemployed,1
7797,26,F,Single,74.17,1155.25,Business,3,Conventional,Full-time,False,False,Unpaid,1.05,7,True,Low,85,15,Self-employed,1
7798,23,F,Married,81.77,1241.02,Sciences,5,Conventional,Full-time,True,True,Unpaid,3.98,4,True,High,66,540,Employed,1
7799,22,F,Divorced,65.33,1202.02,Business,3,Conventional,Part-time,False,False,Paid,3.27,3,False,High,64,367,Employed,0
7800,20,M,Married,60.21,1442.55,Arts,3,Block,Full-time,True,True,Unpaid,1.73,1,False,Low,2,139,Employed,0
7801,23,M,Single,71.22,1013.47,Arts,1,Block,Part-time,True,False,Unpaid,3.28,8,False,Low,99,81,Unemployed,0
7802,20,M,Married,84.2,936.35,Arts,1,Block,Part-time,False,True,Unpaid,3.3,2,True,High,95,40,Unemployed,1
7803,27,M,Single,88.47,1403.27,Business,2,Conventional,Part-time,False,True,Unpaid,2.8,4,False,Medium,77,474,Employed,0
7804,29,F,Married,93.06,1132.49,Sciences,4,Block,Full-time,True,True,Paid,2.87,3,False,Low,98,608,Self-employed,0
7805,23,M,Married,97.07,1530.98,Arts,4,Block,Part-time,True,True,Paid,1.48,8,True,High,21,692,Self-employed,0
7806,21,M,Single,76.48,1315.33,Arts,5,Block,Full-time,False,False,Paid,2.12,3,False,High,21,407,Unemployed,0
7807,19,M,Married,89.62,1251.47,Business,2,Conventional,Part-time,False,True,Paid,2.76,4,False,High,91,148,Employed,1
7808,25,F,Divorced,62.99,856.37,Sciences,4,Block,Part-time,True,False,Unpaid,1.23,7,True,Low,4,978,Unemployed,1
7809,21,F,Married,62.3,1384.33,Business,3,Block,Part-time,False,True,Unpaid,3.93,3,False,High,84,796,Employed,0
7810,26,F,Divorced,64.99,1348.83,Engineering,3,Block,Part-time,False,False,Unpaid,1.31,1,False,Low,68,384,Self-employed,1
7811,24,M,Divorced,77.94,1312.06,Engineering,4,Block,Full-time,False,False,Paid,2.21,9,True,Low,48,103,Unemployed,1
7812,29,F,Married,68.45,1014.33,Arts,3,Conventional,Part-time,True,False,Unpaid,3.74,1,True,High,4,903,Self-employed,0
7813,19,F,Divorced,71.48,1557.39,Business,3,Block,Part-time,False,True,Paid,1.05,9,False,Medium,86,796,Employed,1
7814,21,M,Divorced,85.92,1057.32,Business,5,Conventional,Full-time,True,False,Unpaid,3.05,8,True,Medium,66,723,Employed,1
7815,22,F,Married,74.34,921.78,Arts,3,Block,Part-time,False,True,Unpaid,2.17,9,True,Low,2,467,Employed,1
7816,20,M,Single,82.29,1589.76,Engineering,4,Conventional,Part-time,True,False,Paid,3.15,5,True,Medium,8,365,Unemployed,1
7817,26,M,Single,76.5,1397.0,Sciences,1,Block,Part-time,True,True,Unpaid,2.99,0,False,Medium,8,237,Employed,1
7818,22,F,Divorced,66.76,1131.83,Sciences,3,Conventional,Full-time,True,True,Unpaid,2.79,9,False,High,25,347,Employed,0
7819,19,M,Divorced,62.96,1548.73,Engineering,4,Block,Full-time,False,True,Unpaid,3.6,1,True,Medium,10,464,Employed,1
7820,28,M,Single,69.45,872.89,Arts,3,Block,Full-time,True,True,Unpaid,1.02,8,True,High,57,985,Unemployed,1
7821,20,M,Divorced,62.31,870.13,Arts,2,Block,Full-time,False,False,Paid,1.44,7,True,Medium,40,355,Employed,1
7822,26,M,Single,84.74,1345.96,Sciences,5,Block,Full-time,True,False,Unpaid,3.36,8,True,Low,31,397,Employed,0
7823,24,M,Married,91.83,942.38,Sciences,1,Conventional,Full-time,True,True,Paid,2.91,5,False,Medium,18,158,Self-employed,1
7824,19,M,Divorced,73.59,1533.71,Engineering,3,Conventional,Part-time,True,True,Unpaid,3.78,2,False,High,92,895,Self-employed,1
7825,26,F,Married,75.48,1472.29,Engineering,4,Conventional,Part-time,True,True,Paid,2.32,3,False,High,85,708,Unemployed,1
7826,21,M,Single,92.65,1045.09,Business,1,Block,Full-time,True,True,Unpaid,2.65,6,True,Medium,54,226,Self-employed,0
7827,26,M,Single,68.9,1511.07,Engineering,3,Conventional,Full-time,False,True,Unpaid,2.87,7,True,Low,70,119,Unemployed,1
7828,19,M,Married,64.77,834.31,Engineering,2,Block,Part-time,False,False,Paid,1.53,9,False,Low,92,823,Employed,0
7829,29,M,Divorced,80.04,1238.91,Sciences,4,Conventional,Full-time,True,False,Paid,1.43,8,False,Low,13,289,Employed,1
7830,27,F,Married,85.85,1548.45,Sciences,5,Block,Full-time,False,False,Unpaid,1.76,9,False,Low,16,883,Unemployed,1
7831,29,F,Married,83.99,1484.31,Business,3,Block,Part-time,True,False,Paid,2.16,7,True,Low,11,553,Self-employed,1
7832,21,M,Divorced,88.55,1084.86,Sciences,4,Block,Full-time,False,False,Unpaid,2.46,1,False,Medium,56,556,Unemployed,1
7833,22,F,Single,62.27,946.3,Sciences,3,Block,Part-time,True,False,Unpaid,2.39,1,False,Low,90,81,Unemployed,1
7834,19,M,Married,77.13,968.43,Sciences,5,Block,Part-time,False,True,Unpaid,3.38,4,False,Medium,8,119,Self-employed,0
7835,27,M,Married,69.54,1211.61,Engineering,2,Conventional,Part-time,False,True,Paid,1.4,1,False,Low,12,105,Self-employed,0
7836,18,M,Single,90.36,1277.42,Sciences,5,Block,Full-time,False,False,Paid,2.11,0,True,High,66,648,Unemployed,0
7837,24,M,Married,94.91,826.25,Arts,5,Conventional,Part-time,True,True,Unpaid,3.84,9,True,High,79,816,Unemployed,1
7838,27,F,Single,71.25,1130.84,Engineering,5,Conventional,Full-time,False,False,Unpaid,3.32,3,True,High,32,49,Employed,0
7839,18,F,Divorced,63.81,1464.31,Sciences,1,Block,Full-time,False,True,Unpaid,2.28,0,False,Low,68,309,Unemployed,1
7840,28,M,Single,70.14,1155.46,Engineering,4,Block,Full-time,True,True,Unpaid,2.74,3,False,Medium,86,771,Unemployed,1
7841,28,M,Single,64.16,935.34,Sciences,3,Conventional,Full-time,False,True,Paid,2.41,3,True,High,38,998,Self-employed,0
7842,25,F,Married,72.9,1563.89,Business,2,Conventional,Full-time,True,False,Paid,2.15,5,False,Medium,34,418,Unemployed,1
7843,20,F,Single,81.53,1013.02,Business,3,Block,Full-time,False,True,Unpaid,1.4,9,True,Medium,14,664,Employed,1
7844,27,M,Single,98.95,1438.74,Business,1,Conventional,Full-time,True,True,Paid,1.5,4,False,High,36,784,Unemployed,0
7845,23,F,Married,75.97,955.04,Sciences,2,Conventional,Part-time,True,False,Paid,1.86,8,True,Low,15,253,Self-employed,0
7846,24,M,Single,68.8,1138.54,Business,1,Conventional,Part-time,True,True,Unpaid,2.1,9,True,High,47,741,Employed,1
7847,27,F,Married,66.67,1192.34,Engineering,3,Block,Part-time,True,False,Unpaid,1.75,7,False,High,4,183,Unemployed,1
7848,18,F,Divorced,66.92,1200.51,Business,2,Conventional,Part-time,True,True,Unpaid,2.73,5,True,Medium,15,904,Employed,1
7849,23,F,Single,67.7,1213.18,Business,3,Block,Full-time,True,False,Paid,2.79,5,True,Low,48,867,Self-employed,0
7850,24,F,Divorced,90.49,979.96,Business,4,Conventional,Full-time,True,False,Unpaid,1.14,5,False,High,3,954,Employed,1
7851,23,M,Single,62.44,1212.73,Business,1,Conventional,Part-time,True,True,Paid,2.95,3,False,Medium,8,449,Unemployed,1
7852,21,M,Single,99.9,1185.37,Engineering,4,Block,Part-time,False,False,Unpaid,2.4,4,True,Low,12,522,Employed,0
7853,18,F,Divorced,80.91,966.98,Arts,4,Block,Full-time,False,True,Unpaid,2.64,3,False,High,86,888,Employed,1
7854,28,M,Divorced,81.77,1590.55,Business,3,Block,Part-time,False,False,Unpaid,3.68,1,True,Low,67,915,Employed,0
7855,26,F,Married,74.3,1492.45,Sciences,3,Block,Full-time,False,True,Paid,1.55,4,False,Medium,87,584,Employed,1
7856,21,F,Married,87.61,1510.06,Arts,5,Conventional,Full-time,True,True,Paid,2.21,0,True,Low,46,537,Self-employed,1
7857,24,M,Divorced,78.86,1348.46,Business,5,Conventional,Part-time,False,False,Paid,2.46,8,True,Low,49,455,Employed,1
7858,24,M,Single,73.16,927.92,Arts,2,Conventional,Part-time,True,True,Unpaid,2.77,9,False,High,92,325,Self-employed,0
7859,19,M,Married,70.61,1254.47,Sciences,3,Conventional,Part-time,False,False,Unpaid,3.03,8,False,Medium,94,76,Self-employed,0
7860,18,F,Single,97.03,1457.15,Sciences,1,Conventional,Part-time,True,True,Unpaid,1.39,8,False,Low,74,480,Unemployed,0
7861,25,M,Married,71.64,830.99,Business,3,Conventional,Full-time,True,False,Unpaid,3.25,1,False,Medium,1,624,Unemployed,1
7862,25,M,Married,77.46,1196.67,Business,3,Conventional,Part-time,False,False,Unpaid,1.66,2,False,Low,94,821,Employed,0
7863,24,M,Married,74.01,1116.9,Sciences,4,Block,Part-time,True,True,Unpaid,3.85,7,True,Medium,51,874,Employed,1
7864,25,M,Divorced,63.45,969.7,Engineering,4,Conventional,Full-time,True,False,Unpaid,1.32,1,False,High,76,256,Unemployed,1
7865,20,F,Single,67.44,1102.6,Arts,5,Block,Full-time,True,False,Paid,3.96,5,False,Low,94,594,Unemployed,0
7866,28,F,Divorced,67.58,1586.8,Engineering,2,Conventional,Full-time,False,True,Paid,3.78,8,True,Medium,23,701,Self-employed,0
7867,19,F,Married,87.75,1378.59,Business,2,Conventional,Full-time,False,False,Paid,3.67,6,False,Low,10,776,Unemployed,1
7868,24,F,Divorced,76.26,1039.63,Engineering,3,Conventional,Full-time,False,True,Unpaid,1.09,2,True,Low,46,724,Employed,0
7869,25,F,Divorced,91.28,1284.28,Engineering,1,Conventional,Full-time,False,True,Paid,1.6,7,True,High,75,528,Self-employed,0
7870,18,F,Divorced,88.36,997.32,Arts,4,Block,Part-time,False,True,Paid,2.7,8,False,High,77,66,Unemployed,1
7871,29,F,Single,67.68,1288.68,Business,1,Conventional,Full-time,False,True,Unpaid,3.16,4,False,Medium,63,981,Employed,0
7872,27,M,Divorced,82.52,1516.93,Arts,4,Conventional,Part-time,True,False,Unpaid,3.2,7,True,Low,59,194,Employed,0
7873,26,F,Divorced,89.72,1245.5,Sciences,3,Conventional,Part-time,False,False,Paid,1.14,7,False,High,87,152,Employed,1
7874,28,F,Divorced,85.32,1386.67,Arts,2,Conventional,Full-time,False,False,Paid,3.07,0,False,High,41,24,Unemployed,0
7875,21,F,Divorced,84.0,1162.67,Arts,3,Conventional,Full-time,False,False,Paid,2.49,1,True,Medium,34,573,Employed,1
7876,29,F,Divorced,89.58,1219.3,Sciences,4,Conventional,Full-time,True,False,Paid,1.94,6,False,Medium,70,750,Unemployed,0
7877,21,M,Divorced,62.27,1356.06,Engineering,2,Block,Full-time,False,True,Paid,3.07,0,False,Low,81,750,Self-employed,0
7878,20,F,Divorced,89.26,1449.92,Arts,1,Block,Part-time,True,False,Unpaid,1.75,3,True,High,90,938,Unemployed,1
7879,23,F,Married,70.91,1327.56,Sciences,1,Block,Full-time,True,True,Paid,2.94,6,True,Low,61,508,Employed,0
7880,18,M,Divorced,82.87,1581.99,Business,5,Block,Full-time,True,True,Paid,2.84,9,True,Medium,89,714,Unemployed,0
7881,23,F,Divorced,69.69,1455.86,Engineering,1,Block,Part-time,True,False,Paid,2.77,4,True,Low,14,555,Self-employed,0
7882,19,F,Single,93.55,1421.73,Sciences,5,Block,Full-time,False,True,Unpaid,2.6,1,True,High,34,940,Employed,0
7883,26,F,Married,79.22,1476.08,Engineering,2,Block,Full-time,False,False,Paid,1.82,2,True,Low,82,586,Employed,1
7884,19,F,Divorced,85.72,1024.97,Sciences,3,Conventional,Part-time,False,True,Unpaid,1.6,7,True,High,55,536,Unemployed,0
7885,24,F,Single,91.76,1145.64,Arts,3,Block,Part-time,True,False,Unpaid,2.15,0,True,Low,58,303,Unemployed,1
7886,29,F,Divorced,95.81,1251.57,Engineering,2,Block,Full-time,True,False,Paid,3.91,4,False,Low,69,314,Self-employed,0
7887,18,F,Divorced,89.28,1169.91,Arts,2,Block,Part-time,True,False,Paid,3.36,2,True,Low,37,615,Self-employed,1
7888,29,M,Divorced,65.95,1477.97,Sciences,4,Block,Full-time,False,False,Unpaid,2.15,8,True,Medium,91,43,Employed,1
7889,24,M,Divorced,94.18,821.65,Arts,1,Conventional,Full-time,True,True,Unpaid,3.05,5,False,Low,3,372,Unemployed,0
7890,22,F,Divorced,84.74,967.34,Arts,1,Block,Part-time,False,True,Unpaid,1.84,4,True,Medium,51,247,Employed,0
7891,25,M,Single,84.38,1505.37,Sciences,1,Block,Part-time,True,True,Unpaid,1.64,2,True,Low,35,494,Self-employed,0
7892,21,F,Divorced,96.85,847.28,Arts,5,Block,Part-time,False,False,Paid,2.75,3,False,Medium,40,523,Employed,0
7893,29,M,Single,69.95,981.59,Arts,1,Block,Part-time,False,True,Unpaid,1.77,7,False,High,78,334,Employed,1
7894,27,F,Divorced,69.58,1081.0,Arts,4,Conventional,Full-time,True,True,Paid,2.64,0,True,Low,68,445,Unemployed,1
7895,24,M,Single,80.53,1400.59,Business,3,Conventional,Full-time,False,True,Unpaid,1.24,6,False,High,8,747,Employed,0
7896,23,F,Married,90.03,1248.14,Business,3,Block,Full-time,True,False,Unpaid,3.5,0,True,High,87,733,Unemployed,0
7897,22,M,Divorced,77.89,1563.68,Business,5,Conventional,Part-time,False,True,Unpaid,2.15,0,False,High,52,7,Employed,1
7898,21,M,Married,85.36,982.3,Engineering,4,Block,Full-time,False,True,Paid,1.05,3,False,Low,9,268,Self-employed,1
7899,24,F,Married,78.1,1497.7,Arts,2,Conventional,Part-time,True,False,Paid,3.87,1,True,Low,97,465,Unemployed,1
7900,29,F,Married,84.42,1026.33,Arts,3,Conventional,Part-time,True,True,Unpaid,2.64,0,True,Medium,37,423,Self-employed,0
7901,22,M,Divorced,92.89,996.4,Arts,4,Conventional,Part-time,False,False,Paid,3.75,7,True,High,73,13,Employed,0
7902,22,M,Married,67.22,1198.7,Engineering,2,Conventional,Part-time,True,True,Paid,1.56,9,False,High,29,634,Unemployed,0
7903,18,F,Single,87.82,856.96,Engineering,5,Block,Full-time,False,True,Paid,1.9,9,True,Medium,46,562,Employed,0
7904,19,M,Divorced,91.5,1107.45,Sciences,1,Conventional,Full-time,False,True,Unpaid,2.15,6,True,Medium,48,958,Employed,1
7905,22,F,Married,77.88,1084.54,Arts,4,Block,Part-time,False,False,Paid,1.59,8,False,Low,47,667,Unemployed,1
7906,20,M,Divorced,72.93,928.08,Sciences,3,Block,Full-time,False,False,Unpaid,2.36,1,True,High,80,727,Self-employed,0
7907,19,M,Married,60.54,1488.64,Sciences,5,Conventional,Part-time,False,True,Paid,1.84,9,False,Low,65,667,Employed,0
7908,21,F,Single,91.88,1108.71,Engineering,4,Conventional,Full-time,False,False,Unpaid,1.38,9,True,Medium,45,9,Self-employed,1
7909,21,F,Divorced,73.12,1585.54,Business,5,Conventional,Full-time,True,False,Paid,1.24,5,True,High,60,575,Unemployed,1
7910,21,F,Divorced,74.29,1519.77,Engineering,2,Block,Full-time,True,False,Unpaid,1.77,2,True,Medium,88,708,Self-employed,0
7911,21,M,Married,73.44,955.85,Engineering,4,Block,Part-time,False,False,Paid,3.94,4,False,Low,31,8,Unemployed,0
7912,20,M,Single,79.95,1204.1,Business,1,Conventional,Part-time,True,False,Paid,1.77,8,True,Medium,30,742,Employed,1
7913,29,M,Divorced,88.1,1281.44,Business,2,Block,Full-time,False,True,Paid,3.57,2,False,Medium,3,467,Self-employed,1
7914,24,F,Married,90.87,1455.17,Engineering,1,Conventional,Full-time,False,True,Paid,2.38,8,True,Low,5,503,Self-employed,0
7915,26,M,Single,75.7,1508.51,Arts,5,Conventional,Full-time,True,False,Unpaid,1.76,7,True,Low,48,556,Unemployed,0
7916,29,M,Single,86.52,1299.21,Sciences,1,Conventional,Part-time,True,False,Unpaid,3.47,9,True,Medium,93,790,Self-employed,1
7917,22,F,Single,88.83,828.11,Arts,2,Conventional,Full-time,True,False,Paid,3.26,8,False,Low,96,749,Employed,0
7918,21,M,Single,71.88,1185.02,Sciences,2,Block,Full-time,True,False,Paid,2.85,1,True,Low,33,889,Unemployed,1
7919,28,M,Divorced,63.86,1507.84,Arts,2,Conventional,Part-time,True,True,Unpaid,1.86,3,True,High,72,211,Self-employed,1
7920,19,F,Divorced,95.79,1371.27,Business,5,Block,Full-time,False,True,Unpaid,3.29,2,False,High,3,642,Employed,1
7921,19,F,Single,87.08,1496.11,Arts,3,Block,Full-time,False,True,Paid,1.06,5,True,High,87,966,Unemployed,1
7922,22,F,Married,85.92,1339.26,Engineering,5,Block,Full-time,True,False,Paid,1.84,7,False,High,78,969,Self-employed,1
7923,24,F,Married,62.36,835.23,Sciences,2,Conventional,Full-time,True,True,Unpaid,3.59,6,True,Medium,32,300,Self-employed,0
7924,27,F,Single,92.71,1574.41,Sciences,5,Block,Part-time,True,False,Paid,1.7,1,False,Low,83,271,Unemployed,0
7925,27,F,Single,82.64,1534.41,Arts,4,Conventional,Full-time,True,True,Paid,2.89,4,False,High,78,165,Unemployed,1
7926,26,F,Married,93.92,901.26,Business,4,Block,Full-time,False,False,Paid,2.44,3,False,High,19,550,Unemployed,0
7927,24,F,Single,98.98,890.15,Engineering,3,Conventional,Part-time,True,True,Unpaid,2.29,0,True,High,78,498,Unemployed,0
7928,22,F,Single,98.28,1231.26,Business,5,Conventional,Part-time,True,False,Paid,3.06,4,False,Low,52,426,Unemployed,0
7929,27,M,Divorced,94.24,1405.64,Engineering,5,Block,Full-time,False,True,Unpaid,1.11,4,True,Medium,51,789,Unemployed,0
7930,27,F,Divorced,60.44,1105.74,Engineering,4,Block,Part-time,True,True,Unpaid,2.49,4,True,Low,14,532,Unemployed,0
7931,27,F,Single,95.43,909.11,Engineering,2,Block,Part-time,True,False,Paid,2.32,2,True,Medium,69,971,Employed,0
7932,23,M,Single,63.0,1208.44,Arts,1,Conventional,Part-time,True,True,Unpaid,3.25,0,False,Low,31,361,Employed,0
7933,28,F,Divorced,94.05,1070.05,Engineering,2,Conventional,Full-time,False,False,Unpaid,2.28,9,True,High,56,996,Employed,1
7934,29,M,Single,71.21,1081.42,Engineering,3,Conventional,Part-time,False,True,Unpaid,3.71,6,True,Low,79,72,Employed,0
7935,20,M,Divorced,84.4,1315.99,Engineering,1,Block,Part-time,True,True,Paid,3.98,8,True,Medium,0,811,Self-employed,1
7936,22,F,Divorced,61.52,1508.49,Sciences,2,Conventional,Part-time,False,False,Paid,3.63,9,True,Medium,15,568,Employed,0
7937,25,M,Married,90.85,1246.87,Sciences,5,Conventional,Full-time,False,False,Unpaid,3.39,5,True,Medium,55,989,Unemployed,0
7938,18,F,Divorced,64.47,1350.08,Arts,5,Conventional,Part-time,False,False,Unpaid,3.15,3,False,Low,35,988,Employed,1
7939,29,F,Married,76.43,1327.96,Arts,4,Conventional,Full-time,False,False,Paid,2.68,4,True,Medium,72,329,Unemployed,0
7940,18,M,Married,92.7,1240.92,Sciences,5,Block,Full-time,True,False,Paid,3.36,2,False,Low,52,418,Self-employed,0
7941,24,M,Divorced,87.81,1048.61,Sciences,5,Conventional,Part-time,False,False,Paid,2.81,3,False,Medium,80,393,Employed,1
7942,22,M,Single,60.24,1102.24,Engineering,3,Block,Full-time,False,True,Paid,3.89,9,True,Medium,37,668,Employed,0
7943,22,F,Divorced,76.12,1052.56,Sciences,1,Conventional,Full-time,False,False,Paid,3.67,2,True,Medium,94,550,Self-employed,0
7944,18,F,Married,61.68,1534.0,Arts,2,Conventional,Full-time,False,True,Paid,2.73,9,True,Low,43,359,Unemployed,0
7945,26,M,Divorced,86.94,1461.29,Arts,2,Conventional,Full-time,False,True,Paid,2.27,6,False,Medium,55,388,Unemployed,1
7946,18,F,Divorced,98.76,1263.48,Engineering,3,Block,Part-time,False,True,Paid,1.59,3,True,High,9,595,Employed,1
7947,22,F,Married,86.21,1529.79,Business,1,Conventional,Full-time,True,False,Unpaid,1.73,9,False,Medium,71,998,Employed,0
7948,27,M,Divorced,68.97,1509.13,Business,5,Block,Full-time,True,True,Unpaid,1.66,5,True,Medium,26,481,Employed,0
7949,26,M,Divorced,74.21,1542.16,Sciences,3,Conventional,Part-time,True,False,Paid,3.67,7,True,Low,93,568,Employed,0
7950,21,M,Married,99.07,977.42,Engineering,5,Block,Full-time,True,False,Unpaid,3.75,7,True,Medium,81,556,Employed,1
7951,25,M,Single,68.96,1374.0,Sciences,2,Conventional,Part-time,True,True,Paid,1.96,5,False,Low,20,473,Employed,0
7952,23,M,Married,82.46,1287.38,Engineering,3,Block,Part-time,True,True,Paid,3.11,8,False,High,7,348,Unemployed,0
7953,28,M,Married,76.02,1387.06,Sciences,3,Block,Part-time,False,False,Unpaid,1.37,5,False,High,61,307,Unemployed,0
7954,20,M,Divorced,90.73,1010.7,Arts,3,Conventional,Part-time,True,True,Unpaid,2.68,8,True,Low,16,210,Self-employed,1
7955,21,M,Married,94.7,1355.85,Arts,2,Conventional,Part-time,True,False,Unpaid,1.9,5,False,Medium,58,836,Self-employed,1
7956,19,M,Divorced,73.63,1127.86,Business,2,Block,Full-time,False,True,Unpaid,3.85,8,False,Low,41,823,Employed,0
7957,18,M,Divorced,86.42,1467.27,Business,4,Conventional,Full-time,False,True,Paid,1.41,7,False,High,15,307,Employed,0
7958,25,F,Divorced,81.96,1436.29,Sciences,2,Conventional,Part-time,False,False,Unpaid,1.41,6,True,Medium,92,740,Self-employed,1
7959,18,F,Married,71.14,969.09,Arts,2,Conventional,Full-time,False,True,Paid,3.31,7,True,Low,25,328,Self-employed,0
7960,28,M,Married,70.88,947.08,Sciences,5,Block,Part-time,False,False,Paid,1.94,3,False,Low,13,334,Self-employed,1
7961,18,F,Divorced,81.55,1374.19,Arts,2,Block,Full-time,False,True,Paid,1.77,6,False,Medium,32,705,Unemployed,0
7962,21,F,Single,66.16,1240.38,Engineering,1,Conventional,Full-time,True,True,Unpaid,1.63,1,False,Medium,21,834,Self-employed,1
7963,27,F,Single,92.43,1245.76,Arts,5,Conventional,Part-time,True,True,Unpaid,1.76,2,True,Low,3,10,Self-employed,0
7964,29,F,Married,62.76,1402.01,Business,4,Block,Part-time,False,False,Unpaid,3.97,2,False,Medium,88,653,Employed,1
7965,27,F,Divorced,63.78,1483.98,Arts,1,Conventional,Full-time,False,True,Unpaid,2.36,4,False,Low,95,711,Unemployed,1
7966,23,F,Divorced,73.69,991.17,Sciences,4,Conventional,Part-time,False,True,Unpaid,1.75,3,True,Low,30,103,Employed,1
7967,26,M,Married,64.72,1244.43,Engineering,3,Block,Full-time,True,True,Unpaid,1.19,0,False,Low,93,597,Self-employed,1
7968,18,M,Single,79.03,1463.16,Business,3,Conventional,Full-time,False,True,Unpaid,1.36,6,False,Medium,60,865,Self-employed,0
7969,24,F,Married,75.99,1498.24,Engineering,3,Block,Full-time,False,True,Paid,2.97,9,True,High,83,527,Self-employed,1
7970,27,F,Married,88.87,1029.93,Business,2,Conventional,Full-time,False,True,Paid,1.78,1,True,Medium,97,49,Self-employed,1
7971,28,M,Divorced,98.12,883.32,Business,2,Block,Full-time,True,False,Paid,2.67,7,False,Low,67,854,Employed,1
