StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
531,19,F,Single,89.66060919202845,834.9270173783285,Engineering,3,Block,Full-time,False,True,Paid,3.6166107088472814,8,False,17,465.78744098735416,Unemployed,False
532,21,F,Divorced,85.49893238513735,875.9979857136028,Engineering,3,Block,Full-time,True,True,Unpaid,2.87992133398668,1,True,23,161.60033807935747,Unemployed,False
533,18,Other,Divorced,90.27413453607721,825.417656947576,Business,4,Block,Part-time,True,True,Paid,1.3428494925152212,3,False,38,486.19996335236107,Unemployed,True
534,21,Other,Divorced,86.65747730309067,817.1348768023034,Science,4,Distance,Part-time,True,True,Unpaid,2.5177615088939076,5,False,36,158.790826950533,Unemployed,False
535,19,M,Married,86.59344572059959,843.2535811975894,Arts,1,Distance,Part-time,True,False,Exempt,3.7895468211697603,1,False,37,214.44147917606838,Student,False
536,23,M,Divorced,87.76791274817225,838.7449691360092,Arts,2,Distance,Part-time,True,True,Exempt,0.8671761368891953,5,False,28,453.42096202710195,Unemployed,True
537,19,F,Married,84.06037412541022,877.7237520038263,Engineering,4,Block,Full-time,True,True,Paid,2.140779453656514,9,False,41,97.01216010691333,Student,True
538,19,Other,Divorced,83.59562935022045,841.4391260807379,Engineering,1,Block,Full-time,False,False,Paid,1.5767088072916033,9,False,31,277.21909420774983,Unemployed,True
539,18,Other,Divorced,88.39384723971013,885.8500694657471,Arts,3,Block,Full-time,True,True,Unpaid,1.0725743952525977,6,True,31,394.1099611349849,Student,True
540,24,M,Divorced,81.48172996820954,833.2722794242193,Business,2,Block,Part-time,False,True,Unpaid,0.4987279841409853,2,True,48,223.40080013982072,Employed,True
541,23,F,Married,84.85421249332069,887.0909803879225,Science,4,Distance,Part-time,False,True,Paid,1.529797293632753,0,False,46,392.285987688266,Employed,True
542,18,F,Divorced,80.6018275767988,845.6818845781875,Arts,1,Block,Part-time,False,True,Exempt,0.8651287804827383,9,True,44,155.25570593693394,Unemployed,True
543,19,M,Married,90.94800641136021,865.8630936513273,Engineering,1,Distance,Part-time,False,True,Paid,0.44674577218096534,9,False,15,156.0573016222221,Student,False
544,18,F,Single,99.26473429206169,878.5591394567259,Engineering,1,Distance,Part-time,True,True,Unpaid,1.0159770264574939,7,False,21,59.312548223737274,Unemployed,True
545,20,M,Single,82.96312582781235,800.1808899623982,Science,4,Block,Part-time,False,False,Exempt,2.7316935060684484,2,True,38,185.99486411073374,Employed,False
546,19,F,Divorced,84.57982763194825,848.8968405795288,Business,1,Distance,Part-time,False,True,Exempt,0.39064364155483133,0,False,42,485.765307271561,Unemployed,True
547,18,M,Divorced,81.99514827469133,881.1142425728864,Business,4,Block,Full-time,False,True,Paid,1.4143258013220565,1,False,45,452.8130926295636,Employed,False
548,20,F,Married,82.44207962958822,889.2103974907108,Arts,3,Block,Full-time,True,False,Paid,1.1858316373836093,6,False,38,77.93807191999808,Employed,False
549,18,M,Married,94.85370534200985,869.9660869837211,Arts,3,Block,Full-time,False,True,Exempt,2.1722705519552195,2,True,24,83.17251333586617,Employed,False
550,23,Other,Single,81.21764564077561,839.7533733149395,Science,2,Block,Full-time,False,False,Paid,3.747009788707669,2,True,49,232.7879314532878,Unemployed,True
551,22,F,Single,96.52572580891655,815.6523949018668,Business,1,Distance,Part-time,True,False,Paid,0.41070242833993653,6,False,30,440.8532391871381,Unemployed,False
552,20,M,Single,95.84659993193549,816.7419259993519,Engineering,1,Block,Part-time,True,False,Paid,1.7142735557560997,5,True,39,475.2597658354096,Employed,True
553,18,M,Divorced,96.65982569197138,811.6866564787721,Science,4,Distance,Full-time,True,False,Exempt,1.4222093579593946,9,True,20,491.89400455465375,Student,False
554,22,F,Single,90.01802034602952,832.0825119594986,Science,1,Block,Part-time,False,False,Unpaid,1.4416329898787645,0,True,6,79.73055822029995,Unemployed,False
555,24,M,Divorced,95.1777329036595,876.4663014275079,Business,1,Block,Full-time,True,True,Paid,1.1831205642106344,9,True,0,119.27434136170028,Student,False
556,19,Other,Married,96.81015714521027,824.2766568657958,Science,2,Distance,Part-time,False,True,Unpaid,2.311660995976894,3,False,34,189.78372216239435,Unemployed,True
557,21,Other,Divorced,98.35622645019149,886.7908157772592,Business,2,Distance,Part-time,True,False,Paid,0.9813622326434333,6,True,33,461.5680710503906,Employed,True
558,22,M,Single,91.56896922503755,819.7442692508123,Engineering,4,Distance,Part-time,False,True,Paid,2.1887696337425098,9,False,35,470.7968819877524,Employed,True
559,19,F,Single,91.42620663333389,806.802948358375,Business,2,Distance,Full-time,False,True,Unpaid,3.2397500712295333,8,False,29,74.2337068140999,Employed,True
560,23,Other,Single,94.97506370586042,829.4737536132199,Science,2,Block,Part-time,False,True,Exempt,1.514772843646747,8,False,7,328.3176156066131,Employed,True
561,23,M,Married,82.21026768641926,817.2118008566475,Arts,4,Block,Part-time,False,False,Exempt,1.496018764703591,4,False,28,364.1182318665576,Student,True
562,24,M,Single,89.08157866241754,844.48769136535,Arts,3,Block,Full-time,False,True,Exempt,1.196454237552627,7,True,36,366.54269401667665,Unemployed,True
563,18,M,Single,98.7806709498476,834.8247836924272,Science,1,Block,Part-time,True,False,Paid,0.256581901228385,8,True,24,411.83591806036094,Student,True
564,21,F,Married,86.70021416278573,843.7550498483503,Science,2,Distance,Part-time,False,True,Exempt,3.929390452965332,2,True,44,432.41080659964763,Employed,True
565,20,M,Divorced,86.67467893794107,845.2789557138635,Business,4,Block,Part-time,True,False,Unpaid,1.1993337504858301,1,False,32,298.41307478472885,Student,True
566,22,M,Married,80.61160862702705,875.930875187735,Science,4,Block,Full-time,True,True,Exempt,0.3493249303237995,9,False,25,149.82558444775867,Student,True
567,23,Other,Divorced,90.7465996757214,832.6406598036994,Arts,1,Distance,Full-time,True,True,Unpaid,2.793786871822127,0,True,35,201.61648011787486,Unemployed,False
568,22,M,Single,96.47057815000318,895.9792651819903,Science,2,Block,Full-time,False,False,Paid,1.2221722116536329,7,True,26,20.24709006638792,Student,True
569,22,M,Divorced,81.50773540561163,858.0935349656389,Engineering,1,Block,Full-time,False,True,Paid,1.4293287019188505,2,True,40,65.74439081912453,Unemployed,False
570,20,F,Single,80.0976860284423,813.7525810191354,Science,1,Block,Full-time,False,True,Paid,2.897670411938395,0,True,24,128.68225792811054,Unemployed,True
571,20,Other,Married,95.83998724977712,832.9187102412828,Science,2,Distance,Part-time,False,True,Unpaid,2.203702083711202,0,False,29,157.8829878336029,Student,True
572,21,Other,Single,83.29660078346144,827.269871562136,Business,4,Distance,Full-time,True,True,Paid,2.198916022647508,9,True,4,173.0772577639747,Employed,False
573,22,M,Single,88.59606401302099,878.9697316611032,Arts,1,Distance,Full-time,False,True,Exempt,0.625878401876578,0,True,18,51.070751296990956,Unemployed,False
574,19,Other,Single,84.79227043601233,860.9104041878114,Arts,1,Block,Full-time,False,False,Paid,0.3268880550825588,2,True,2,439.8736263707038,Student,False
575,18,Other,Married,95.34445366487603,859.2192121869992,Science,3,Block,Full-time,False,False,Unpaid,1.4185653262676579,1,True,35,366.76943179223383,Student,True
576,18,F,Divorced,88.67165626967858,824.7519115520294,Engineering,1,Block,Full-time,True,True,Exempt,0.8564417217588369,7,False,41,179.76625659878354,Unemployed,False
577,20,Other,Divorced,89.22464045454977,809.5247495499297,Arts,4,Distance,Part-time,False,True,Exempt,1.5510760340680907,5,True,36,491.2230532619503,Student,True
578,19,F,Single,93.7948325280948,876.1130053153965,Engineering,2,Distance,Part-time,False,False,Paid,2.124592930362662,3,False,14,175.26284511407957,Student,False
579,23,M,Single,96.24244026486606,802.250228541986,Science,1,Block,Part-time,True,False,Paid,2.3602571453299803,7,False,11,318.83352370287247,Student,True
580,21,F,Divorced,98.8383297146736,845.438726284146,Business,3,Distance,Full-time,True,False,Unpaid,3.253489354961425,0,True,17,57.25861497771295,Unemployed,True
581,19,Other,Married,94.8389741526092,870.3690738096832,Science,3,Distance,Full-time,True,False,Exempt,2.5538475710733586,5,True,35,59.591757161937544,Student,False
582,18,Other,Single,83.1438226376273,899.3198286102172,Engineering,2,Block,Full-time,False,True,Exempt,0.5258140683635402,7,True,35,226.31798851460337,Student,True
583,21,F,Divorced,91.18041717352935,828.8950549820503,Business,4,Block,Part-time,True,True,Unpaid,1.5320640863059505,6,False,3,62.5183505940557,Employed,False
584,18,Other,Divorced,83.17980666959474,852.9241454061324,Business,3,Block,Full-time,False,True,Exempt,0.7676152811818104,6,True,21,17.711059932292773,Unemployed,False
585,18,F,Married,97.6243193112378,876.788253022718,Science,2,Distance,Full-time,False,False,Unpaid,2.7386393655083707,0,False,43,349.36966066737864,Employed,True
586,18,F,Single,99.44064568137752,854.4851730172377,Engineering,4,Block,Full-time,True,True,Paid,2.066151012577389,0,False,49,361.2214047556965,Unemployed,False
587,24,Other,Married,96.51475632179752,882.9553838003484,Business,1,Distance,Full-time,False,True,Unpaid,0.3343810243169445,9,False,42,366.6643720891564,Employed,False
588,19,M,Married,94.42987832651758,825.7627549134277,Business,1,Distance,Part-time,False,True,Unpaid,0.9147063424213924,4,False,17,68.63877279351999,Employed,True
589,24,F,Divorced,98.62221410359719,884.5462278271328,Business,3,Distance,Full-time,True,False,Exempt,2.769318902359107,3,False,23,186.8068646205827,Employed,True
590,21,Other,Married,88.98084291661023,871.9288627252727,Business,4,Distance,Part-time,True,True,Exempt,3.9641913905330384,5,False,23,293.9025267083895,Unemployed,False
591,23,Other,Single,95.67660503308956,821.0395029214741,Arts,4,Block,Part-time,False,False,Unpaid,3.5339821612673115,2,True,47,154.23849320614258,Student,False
592,20,F,Married,84.76642557252691,815.4504663224724,Engineering,2,Distance,Part-time,True,False,Exempt,2.561585977090337,1,False,19,68.64763670340812,Employed,True
593,21,F,Divorced,99.60620048540284,872.3421549987742,Science,1,Distance,Part-time,False,True,Paid,2.831827890171405,4,False,26,263.9011338489767,Unemployed,False
594,24,F,Single,95.88501005304707,801.5566532552673,Engineering,3,Distance,Full-time,True,False,Unpaid,0.9350507956206235,9,True,45,389.91996295877414,Student,True
595,20,Other,Single,85.00723421856432,862.7705065455722,Science,1,Distance,Part-time,False,True,Unpaid,0.9774867483760725,3,False,10,285.7109654163432,Student,True
596,21,F,Single,99.16475508978124,866.2844681209747,Business,1,Distance,Full-time,True,True,Paid,1.4836212827686484,0,False,47,333.71800020120514,Employed,True
597,20,Other,Divorced,96.94220415481013,829.2670683112839,Arts,1,Block,Full-time,False,False,Exempt,3.179196769866964,4,True,10,2.277247548541972,Student,True
598,19,M,Married,87.08971534510937,862.3864218088146,Science,4,Block,Full-time,True,True,Exempt,0.9374583897888633,9,False,32,378.2929709682346,Student,False
599,22,F,Single,89.28731180578245,811.2462932990455,Science,1,Distance,Part-time,True,True,Paid,1.1843228394932144,9,True,49,82.27534356906585,Unemployed,True
600,22,F,Married,96.56099166695445,880.4383042479079,Science,2,Block,Full-time,True,True,Exempt,3.3685257566514935,9,False,12,354.87863769509113,Student,True
601,21,M,Single,90.66260686461061,888.9940402688377,Arts,2,Block,Full-time,False,True,Unpaid,0.3364180192206767,5,True,34,150.72207582172575,Unemployed,True
602,23,M,Married,81.15358015709913,810.8550484156896,Engineering,4,Distance,Part-time,True,False,Paid,0.4774366990421095,3,False,6,471.30875104464684,Student,True
603,21,F,Married,84.67728684172825,840.2018663096169,Business,1,Block,Full-time,False,False,Exempt,3.0970159597745095,0,False,7,491.86308230905564,Employed,False
604,20,F,Divorced,94.25066709844722,868.9193379477996,Business,2,Distance,Part-time,False,True,Unpaid,1.5985602646344539,4,False,42,173.57931815306443,Employed,True
605,20,Other,Married,86.77908721914122,842.2064975882896,Arts,3,Block,Part-time,True,False,Paid,3.7107830811254607,0,False,2,470.5933160515079,Employed,False
606,22,Other,Single,85.93786759882471,826.1368225280665,Business,1,Block,Part-time,True,False,Paid,2.968261146724453,2,True,40,40.34101829209719,Student,False
607,22,M,Single,97.9621691441271,815.7101053412705,Science,3,Distance,Full-time,False,False,Exempt,1.5123970885959426,8,False,14,252.9144439857811,Employed,True
608,18,F,Single,95.09339617880163,881.4478403672657,Science,3,Block,Part-time,True,False,Unpaid,1.7264157541362741,7,False,22,383.63551590808015,Student,False
609,21,M,Single,80.38792903105153,863.9434069890505,Business,3,Distance,Full-time,True,False,Paid,1.055581095947686,6,True,9,281.1752664464921,Employed,False
610,20,M,Married,98.33153522915626,869.0727775882746,Science,4,Block,Part-time,True,True,Unpaid,3.52390557009612,4,True,14,357.7610627235392,Employed,True
611,23,M,Single,81.80957881357259,885.5035306612642,Business,2,Distance,Part-time,False,False,Exempt,1.340780947996567,7,True,19,38.35196229978227,Student,True
612,19,M,Single,96.35099494890028,894.0646659612682,Business,2,Distance,Full-time,False,False,Unpaid,3.140875647611327,8,True,17,189.64735879701317,Student,True
613,20,M,Single,82.04458917770347,879.2127591065995,Business,1,Block,Full-time,True,False,Paid,3.24207835447504,7,True,37,270.89826380283375,Unemployed,False
614,23,Other,Single,89.88292765653813,876.9117785157132,Arts,1,Block,Part-time,True,False,Paid,1.0636286706164935,8,False,25,63.60026227575189,Student,True
615,19,M,Single,84.34968271367833,898.169982111334,Arts,1,Block,Full-time,False,False,Unpaid,3.6411451648655673,0,False,35,133.30588027886918,Unemployed,False
616,19,Other,Divorced,94.65180510824155,879.1993995231069,Engineering,4,Block,Part-time,False,True,Unpaid,0.17986194719212234,3,True,45,11.648921946372347,Unemployed,True
617,22,M,Divorced,89.24390768507345,815.866095604707,Science,4,Block,Full-time,True,True,Paid,2.3923052116241363,8,False,28,487.969506076709,Employed,False
618,21,F,Divorced,89.547267155733,863.4512551871976,Engineering,2,Block,Full-time,True,True,Exempt,0.471542404556077,3,True,40,136.6858621855782,Unemployed,True
619,19,Other,Single,95.41445603433058,894.4324543269538,Science,4,Distance,Full-time,True,False,Unpaid,1.856858902773466,8,True,17,185.98799379026255,Student,False
620,22,F,Divorced,91.23537770788775,881.225064020453,Business,2,Block,Full-time,False,True,Paid,0.5543795803620286,1,True,46,9.189365957688933,Unemployed,False
621,24,Other,Divorced,98.81107193939661,806.7374299870721,Science,4,Block,Part-time,True,False,Unpaid,0.39368768946363275,6,True,38,409.64608334925174,Employed,True
622,21,F,Single,92.96598271084615,844.1021741548533,Arts,4,Block,Part-time,False,True,Exempt,3.095513065237707,0,True,48,236.35010107288963,Employed,False
623,19,M,Married,85.05131368402824,846.7358015436733,Arts,1,Distance,Full-time,True,False,Exempt,3.5843154906768224,3,False,2,452.21708266518965,Employed,False
624,21,F,Single,93.34664577529969,860.7544898746645,Science,3,Block,Full-time,True,True,Unpaid,3.3749266926953325,4,True,22,12.955761766100139,Employed,False
625,24,M,Single,99.45308822305435,837.0760241002603,Arts,2,Distance,Part-time,False,True,Paid,0.4031126577017021,7,False,44,493.83386725046955,Student,True
626,23,M,Married,95.59865396201926,869.4710825599224,Business,3,Distance,Part-time,False,True,Unpaid,1.863381994479778,7,True,9,28.69863711242704,Unemployed,True
627,22,M,Divorced,80.79874914958219,878.6065918775598,Arts,3,Block,Full-time,False,True,Paid,2.9393347490777098,4,True,45,147.59766173863076,Unemployed,False
628,19,M,Married,89.91752490364016,849.9634764407751,Engineering,3,Distance,Part-time,True,True,Paid,2.1750903472973744,3,False,7,139.92217097538114,Student,False
629,19,M,Single,91.30736542803004,852.8758933747959,Engineering,3,Block,Full-time,True,False,Unpaid,3.8399579467669893,1,True,39,314.8834000720235,Employed,True
630,24,Other,Married,82.37654758463775,846.6931403279443,Science,3,Block,Full-time,True,True,Paid,1.8776366392517114,3,True,31,283.9579267377687,Employed,True
631,24,Other,Married,94.82312267500681,876.4019583197701,Engineering,3,Distance,Full-time,True,False,Unpaid,3.6702132786306048,6,False,38,459.5541419626095,Employed,True
632,21,F,Single,98.12043289851319,870.0934003205177,Engineering,1,Block,Part-time,True,False,Exempt,2.8072723716009764,8,True,28,94.5680186163717,Unemployed,True
633,22,F,Married,86.25137531424474,886.9151702379701,Business,2,Distance,Full-time,False,True,Exempt,2.097723984697085,7,True,25,471.73375802667454,Unemployed,True
634,18,Other,Single,83.79661475296601,830.7170679928505,Science,4,Block,Part-time,False,False,Paid,1.4420261239220338,6,True,29,480.64417330302894,Unemployed,True
635,21,Other,Divorced,82.30912410995906,865.102886702216,Science,4,Block,Full-time,True,True,Unpaid,3.611081421868887,7,False,20,128.54438120340666,Employed,True
636,22,F,Married,82.25551985605766,869.033613289974,Business,4,Distance,Full-time,True,True,Exempt,1.225454710074111,9,False,19,439.66198448793995,Student,False
637,24,M,Divorced,94.0166201880337,866.7472629949496,Business,1,Block,Full-time,False,False,Paid,2.066951722635833,8,False,32,227.76224688599234,Employed,True
638,20,F,Married,82.21014655499204,806.794973816533,Engineering,2,Block,Full-time,True,False,Exempt,3.731518791402709,3,False,45,462.30216378479764,Employed,False
639,24,Other,Single,92.78960690391875,806.8775967257694,Arts,2,Block,Full-time,True,False,Exempt,1.1950817951768093,9,True,0,467.5028547493639,Student,False
640,23,Other,Married,87.967818269123,869.1115303236742,Arts,4,Block,Part-time,False,True,Paid,3.720464074241846,6,False,14,129.3695228374553,Student,False
641,19,M,Divorced,98.43133812844718,820.0365423931893,Business,1,Distance,Part-time,False,True,Paid,3.7614526040964518,7,False,48,450.5192274699467,Unemployed,True
642,18,F,Single,94.36297286842517,848.787220457154,Business,1,Block,Part-time,False,True,Paid,2.374395967862293,4,True,16,370.85058114303934,Student,False
643,18,Other,Single,86.31675780464101,872.7083651326542,Science,3,Distance,Full-time,True,True,Unpaid,3.5724173910283112,8,True,30,2.5747541443049693,Employed,False
644,18,M,Married,87.38170546947346,897.5884044220512,Arts,3,Block,Part-time,False,True,Exempt,1.4202360187319742,6,False,20,347.1815274093122,Unemployed,True
645,20,F,Married,96.38051565426731,822.9845803645202,Science,4,Block,Part-time,False,False,Unpaid,3.403423652743427,5,False,46,237.5476613290427,Employed,True
646,18,M,Married,98.6224546912847,861.9699606560537,Engineering,3,Distance,Full-time,False,False,Paid,2.9412695109085996,3,True,30,369.8475619459986,Unemployed,True
647,20,F,Married,96.95774456976898,876.8060579706436,Engineering,2,Block,Part-time,True,False,Unpaid,1.625688678808586,1,False,1,198.36453940954664,Student,True
648,24,F,Married,80.38212196695409,813.92601559627,Arts,2,Block,Part-time,True,False,Paid,2.17787773858258,5,True,19,63.5797228455624,Student,False
649,19,Other,Married,84.31018824118604,810.1724256161981,Arts,1,Distance,Full-time,False,True,Exempt,2.024093876293935,7,True,46,421.0370794103547,Unemployed,True
650,21,F,Divorced,89.31557277572642,855.4167206935958,Engineering,4,Block,Part-time,False,False,Exempt,0.5758442431609176,1,False,29,350.595742743341,Student,True
651,18,Other,Married,90.44638533151226,876.2105636344006,Science,4,Distance,Full-time,True,False,Paid,3.1664633096131816,4,True,43,221.043201924989,Unemployed,True
652,22,M,Single,97.50628011883418,854.8354202715645,Arts,2,Distance,Part-time,True,False,Unpaid,3.2678183994113055,7,False,42,182.06252328573612,Student,True
653,20,F,Divorced,86.91751817905597,840.1279584870111,Engineering,2,Distance,Part-time,False,False,Unpaid,1.1183948473022443,8,False,16,11.200477621327199,Unemployed,True
654,21,M,Divorced,91.43716266002234,868.6727883935237,Business,2,Block,Part-time,True,True,Paid,0.27454656243542086,1,False,11,28.49332112705444,Unemployed,False
655,18,F,Single,81.52472336156528,807.251744876025,Arts,3,Distance,Full-time,False,True,Unpaid,1.9197122106753075,0,True,7,460.7596639103025,Student,True
656,20,F,Married,96.33554993351416,822.0537100273949,Business,2,Block,Full-time,True,True,Paid,0.40016426334696176,1,True,42,495.21470452590984,Employed,False
657,23,F,Divorced,81.8685980058234,855.6947632778355,Business,2,Block,Full-time,True,True,Exempt,2.749585788078347,2,True,15,192.8277539458219,Employed,True
658,18,F,Married,80.99880690474143,899.0060844375538,Science,2,Block,Part-time,False,False,Paid,2.4044601468796474,1,True,35,132.83702333837684,Unemployed,True
659,23,F,Single,92.95695307667651,886.457179658018,Business,4,Block,Full-time,True,False,Paid,2.202474445010291,6,True,0,42.57837037690165,Employed,True
660,19,F,Divorced,85.85118705651794,860.7176831717719,Business,1,Block,Part-time,False,False,Paid,2.115037715369816,9,True,28,392.4504960213825,Unemployed,True
661,24,F,Married,86.87131236393358,852.6990129608373,Business,2,Distance,Full-time,False,True,Paid,3.4552306879556993,8,True,21,215.7045879093702,Employed,True
662,19,F,Divorced,88.51197098908683,811.2150413890013,Business,3,Block,Part-time,False,True,Exempt,2.8125053510672324,6,True,10,358.57141084523863,Employed,True
663,24,F,Single,92.38190984530536,880.1913454445386,Science,1,Block,Full-time,False,False,Paid,2.1152649980793132,8,False,19,21.871921377506155,Unemployed,True
664,19,M,Single,82.90430723189765,806.8710093271101,Business,2,Distance,Full-time,False,True,Paid,1.4181343279077065,7,False,8,362.5803919924031,Unemployed,False
665,19,F,Single,97.38146135607599,891.5182050650386,Business,1,Distance,Full-time,True,False,Paid,0.4729375030482452,0,True,1,407.3836189178928,Employed,True
666,24,Other,Single,90.22604453232415,815.5105587375142,Business,4,Block,Full-time,True,True,Exempt,3.210844259747718,0,False,35,202.40927178738087,Unemployed,False
667,23,M,Single,87.13543139161435,851.7085533475095,Science,2,Distance,Part-time,True,False,Exempt,1.741002523216757,3,False,11,376.7887462982051,Student,True
668,22,Other,Single,85.2023129734915,873.312225160646,Engineering,2,Distance,Full-time,True,False,Unpaid,1.0401970545653345,3,False,34,396.82693574459705,Unemployed,False
669,24,F,Single,86.30084107540442,825.3063534310124,Business,4,Block,Part-time,False,True,Paid,1.225272105159375,0,True,25,124.59971486605332,Unemployed,True
670,22,Other,Divorced,88.29463802158779,824.550934074715,Science,2,Block,Part-time,False,True,Unpaid,3.239440175508868,0,True,22,445.0798687956103,Student,True
671,24,M,Married,88.5710671548051,892.3857475762579,Science,3,Block,Full-time,True,False,Paid,1.6770460004172274,9,False,0,395.2338525004545,Employed,False
672,21,M,Divorced,86.20893225953066,800.4609531725396,Science,1,Distance,Full-time,False,False,Paid,3.6041675799157638,9,False,49,120.80793481578151,Unemployed,True
673,24,M,Divorced,81.91245765775635,816.7223863501295,Arts,3,Distance,Part-time,False,True,Paid,1.0605911469969458,4,False,7,3.3702639161752868,Unemployed,False
674,22,Other,Married,91.83469067157421,831.0163831706197,Engineering,4,Block,Part-time,True,True,Paid,2.9272725235137065,9,True,45,52.20736992757824,Unemployed,True
675,24,F,Single,80.17235797394629,820.9031230164421,Arts,3,Distance,Part-time,True,False,Paid,0.057539861460286,6,True,2,448.3779644183346,Employed,False
676,22,Other,Single,82.01631389553629,836.2732075978057,Engineering,3,Block,Part-time,True,False,Unpaid,1.891917412079485,5,True,27,177.38921033249366,Employed,False
677,21,F,Divorced,80.12989627366812,832.9261276689224,Arts,1,Distance,Part-time,False,True,Paid,2.733486411940559,2,True,49,255.43351269034264,Student,True
678,19,F,Single,95.78849160323333,846.500072220313,Business,4,Distance,Full-time,False,True,Unpaid,0.14902520619166326,4,True,31,61.18715693449178,Employed,True
679,22,M,Married,84.41080980962286,825.6429057826489,Engineering,4,Block,Part-time,False,False,Unpaid,2.7867521356418563,4,False,18,354.54635212607053,Student,True
680,24,M,Married,88.7438820902287,881.2170844257553,Business,4,Block,Full-time,False,False,Unpaid,3.107070920208345,8,False,21,220.68092537804446,Student,True
681,24,M,Single,91.38977577056397,825.9992146207204,Science,1,Distance,Part-time,True,False,Exempt,0.44119295405492087,6,False,18,477.89160226857064,Employed,True
682,19,Other,Single,95.61278573105261,889.1105442988321,Science,1,Block,Full-time,True,True,Exempt,1.7864981484568045,1,False,22,174.14570545982127,Employed,True
683,22,Other,Single,89.27711632360797,800.0102908373655,Arts,1,Block,Full-time,False,False,Exempt,3.6908845670647823,3,True,6,312.29506063760954,Employed,True
684,24,F,Married,90.84211500756406,867.9887216289665,Business,2,Distance,Part-time,False,True,Paid,1.9135369048679594,8,False,14,90.58456094090145,Employed,False
685,22,F,Married,85.16174725001592,864.1995962707481,Science,1,Distance,Full-time,True,False,Paid,0.06493711361839472,0,False,34,275.57964399930955,Unemployed,False
686,19,Other,Divorced,86.92283134986015,867.7077493307005,Science,2,Block,Part-time,False,False,Paid,0.019822705130324803,0,True,9,181.6294200607176,Employed,True
687,21,Other,Married,92.36390279517944,802.9362488220316,Science,2,Block,Part-time,False,False,Unpaid,2.548613301382842,9,True,37,294.9315166968427,Unemployed,True
688,21,F,Divorced,86.92926484582391,862.0125583512242,Arts,1,Block,Part-time,True,True,Paid,1.2115385211431873,6,False,10,16.929999386564422,Employed,False
689,21,M,Divorced,98.61923356055328,856.8058177322255,Arts,3,Block,Full-time,True,True,Paid,3.497213927983169,8,True,17,292.91181711228126,Unemployed,False
690,22,M,Single,98.06232026497148,800.8954279243173,Science,2,Distance,Full-time,True,True,Unpaid,2.2987052626682143,2,False,29,497.78083808581806,Employed,True
691,18,M,Divorced,99.85424507239766,896.0003100816543,Engineering,2,Block,Part-time,True,False,Exempt,1.43554683064146,2,True,21,148.43328929372944,Unemployed,True
692,18,M,Single,94.22797251732318,807.7450187565014,Business,4,Block,Full-time,False,True,Exempt,0.8645467687780877,7,True,5,282.77071096855315,Employed,True
693,24,M,Divorced,87.06982226915851,886.9800002833011,Science,2,Distance,Part-time,True,False,Unpaid,2.240992484247936,4,False,8,472.461451672971,Unemployed,False
694,21,Other,Divorced,82.67843938029462,811.3335184316256,Engineering,4,Block,Part-time,False,False,Paid,2.766402312700775,5,False,40,399.2685639008053,Employed,False
695,19,Other,Single,92.70468663721628,827.9478779757924,Arts,4,Block,Full-time,True,True,Paid,0.796772942824107,4,True,3,486.85601397754095,Student,True
696,24,Other,Single,82.93313078170517,896.4529515978584,Science,3,Block,Part-time,False,False,Paid,3.0500683814350733,8,True,28,440.2624394898221,Student,True
697,18,F,Divorced,90.89451434002548,839.5235236132826,Arts,1,Block,Part-time,True,False,Exempt,1.7328557215731966,7,True,32,340.03479706658766,Unemployed,True
698,20,F,Married,88.89140056783974,881.1746303272571,Arts,1,Distance,Full-time,True,False,Paid,3.8319431500300287,5,False,32,61.313869199997264,Unemployed,False
699,21,F,Single,80.40066453584546,812.6498826939475,Arts,3,Distance,Full-time,False,True,Exempt,0.46273318739480995,5,False,48,19.916970164085612,Student,True
700,22,Other,Married,98.2857189045832,813.1832957209394,Business,4,Distance,Part-time,False,False,Paid,0.8208899910114518,7,False,20,126.95507644616983,Unemployed,True
701,20,Other,Single,99.65671528431814,891.205253727526,Business,3,Distance,Part-time,True,False,Unpaid,2.6976398834520867,9,False,2,234.36671813151767,Employed,True
702,24,M,Divorced,88.86914085163914,897.3088498629436,Engineering,2,Distance,Part-time,False,True,Unpaid,3.5516820881197506,9,True,29,276.65244939088336,Student,False
703,20,F,Married,82.48185738643639,897.2109410225802,Engineering,2,Distance,Full-time,True,True,Exempt,3.462291712177342,9,False,2,190.98244643628453,Unemployed,False
704,23,M,Single,88.86230093954723,870.8085888494138,Arts,3,Distance,Part-time,True,False,Paid,0.18618843682463115,0,False,18,107.64541993104982,Unemployed,False
705,20,Other,Single,84.80471899992357,880.6770313353659,Engineering,4,Distance,Part-time,True,False,Unpaid,3.0055167239449503,1,False,34,415.02008201592224,Student,True
706,20,F,Divorced,89.18668468283279,837.5900575473348,Science,3,Distance,Part-time,True,True,Unpaid,1.7599766740736862,1,True,23,389.44318263027674,Student,True
707,18,M,Divorced,80.3159971458598,861.0917365332105,Business,4,Distance,Part-time,True,True,Unpaid,1.95436091346892,6,False,24,218.6424765427918,Student,True
708,21,M,Single,80.66151052069652,814.3272945120409,Business,2,Block,Part-time,False,True,Unpaid,1.1860927210175016,4,True,27,156.39789027936897,Student,True
